1021更新,#genre#
Eurosport2,http://152.228.154.144/stream/DKQ6M3GWVG1/192.m3u8
Eurosport2,https://cdnua06.hls.tv/476/hls/061df9d47a31d5ffeeee40bbf3333deb/219/stream.m3u8
Eurosport2,http://cdnua06.hls.tv/476/hls/wei6saq934pz50bkxdugc2hfnj71lmot/219/stream.m3u8
TNTSPORTS 1,https://glxlmn026c.singularcdn.net.br/playout_01/playlist-720p.m3u8
TNTSPORTS 2,https://glxlmn026c.singularcdn.net.br/playout_02/playlist-720p.m3u8
TNTSPORTS 3,https://glxlmn026c.singularcdn.net.br/playout_03/playlist-720p.m3u8
TNTSPORTS 4,https://glxlmn026c.singularcdn.net.br/playout_04/playlist-720p.m3u8
TNTSPORTS 5,https://glxlmn026c.singularcdn.net.br/playout_05/playlist-720p.m3u8

知识,#genre#
叶剑英为何封帅,https://vd4.bdstatic.com/mda-mcams00jq5xj8eu4/hd/cae_h264_clips/1615448988/mda-mcams00jq5xj8eu4.mp4
军神刘伯承,https://vd3.bdstatic.com/mda-maedsnm7xev255se/hd/cae_h264_clips/1610678594/mda-maedsnm7xev255se.mp4
日本大轰炸,https://vd3.bdstatic.com/mda-mdeek9pc1b8au1vd/cae_h264/1618482676/mda-mdeek9pc1b8au1vd.mp4
战神林彪,https://vd2.bdstatic.com/mda-mdbjwyvegrx5fgb3/hd/cae_h264_clips/1618209620/mda-mdbjwyvegrx5fgb3.mp4
中国高铁,https://vd2.bdstatic.com/mda-mcw4dzi2ubsh6ius/hd/cae_h264_clips/1617162620/mda-mcw4dzi2ubsh6ius.mp4
强硬外长杨洁篪,https://vd2.bdstatic.com/mda-mddqt25wyjyb2gjf/hd/cae_h264_clips/1618398122/mda-mddqt25wyjyb2gjf.mp4
水下间谍活动,https://vd4.bdstatic.com/mda-mdehdd7jdx4yjy11/hd/cae_h264/1618460634/mda-mdehdd7jdx4yjy11.mp4
三峡船闸,https://vd3.bdstatic.com/mda-md9jxit68eaxpai2/hd/cae_h264_clips/1618035776/mda-md9jxit68eaxpai2.mp4
布衣元帅徐向前,https://vd4.bdstatic.com/mda-mcrq3sqrt4z7zpm8/cae_h264_clips/1616763204/mda-mcrq3sqrt4z7zpm8.mp4
中国导弹之母_祝学军,https://vd3.bdstatic.com/mda-md55tps5ch82dsm3/480p/h264/1617682142/mda-md55tps5ch82dsm3.mp4
中国激光陀螺奠基人:高伯龙,https://vd2.bdstatic.com/mda-mcv21ju6zwexahik/hd/cae_h264_clips/1617078247/mda-mcv21ju6zwexahik.mp4
世界四大元帅,https://vd4.bdstatic.com/mda-mbnf9xauixdbwj60/hd/cae_h264_clips/1614061142/mda-mbnf9xauixdbwj60.mp4
国民党特工之王_戴笠,https://vd2.bdstatic.com/mda-kmjqb48wj1gw08tu/cae_h264_clips/1608523306/mda-kmjqb48wj1gw08tu.mp4
特工之王李克农,https://vd2.bdstatic.com/mda-kmiid7a6902p7tf5/hd/cae_h264_clips/1608522766/mda-kmiid7a6902p7tf5.mp4
改变世界的独裁者斯大林,https://vd3.bdstatic.com/mda-km8j42hu46qc8vjp/cae_h264_clips/1607502991/mda-km8j42hu46qc8vjp.mp4
中国盾构机成为世界第一历程,https://vd2.bdstatic.com/mda-meg9x7u7dnmjsupe/hd/cae_h264_clips/1621250565984571343/mda-meg9x7u7dnmjsupe.mp4
国共特工界的王者,https://vd4.bdstatic.com/mda-mcrq1ukw1b8uuuav/hd/cae_h264_clips/1616763021/mda-mcrq1ukw1b8uuuav.mp4
中国能造"空天母舰"吗,https://vd2.bdstatic.com/mda-mdamhapbrp2ck73h/hd/cae_h264_clips/1618126075/mda-mdamhapbrp2ck73h.mp4
美国计划造"空天母舰"十五年后服役 成吗,https://vd3.bdstatic.com/mda-kifk7xjfsewxw1x0/hd/cae_h264_clips/mda-kifk7xjfsewxw1x0.mp4
中国民企叫板美国B—21,https://vd2.bdstatic.com/mda-mdmcep7rjqbx7xwb/480p/h264/1619081333/mda-mdmcep7rjqbx7xwb.mp4
俄乌会开战吗,https://vd3.bdstatic.com/mda-mdkcdkvjxnur2qv9/hd/cae_h264_clips/1618995321/mda-mdkcdkvjxnur2qv9.mp4
巴铁核武器从何而来,https://vd4.bdstatic.com/mda-mdfs3zfptr2w9yzp/mda-mdfs3zfptr2w9yzp.mp4
曹原:中国天才科学家,https://vd4.bdstatic.com/mda-mdkdefn5rf03imia/hd/cae_h264_clips/1618972063/mda-mdkdefn5rf03imia.mp4
油菜花开茶子红,http://vod-wy.cctv.cn/cms/2021-04-14/ART_450k_af7725d181a84c5fb3de764d47105e11-1618383958448-001.mp4
蔷薇骑士,http://vod-wy.cctv.cn/cms/2021-04-10/ART_450k_73b00f652eae4386a5d1ef4cfe61bea5-1618067637504-001.mp4
北大博士说相声,https://vd4.bdstatic.com/mda-mangzauuruk8d7ia/hd/cae_h264_clips/1611384035/mda-mangzauuruk8d7ia.mp4
佩洛西访问,https://cdnv.rt.com/doc-files/filmy/vizit-pelosi-na-tajvan-amerikanskie/vizit-pelosi-na-tajvan-amerikanskie_3.mp4
军事行动问题,https://cdnv.rt.com/doc-files/filmy/voennaya-operaciya-voprosi-i-otveti/voennaya-operaciya-voprosi-i-otveti_3.mp4
俄罗斯恐惧症和西方双重标准,https://cdnv.rt.com/doc-files/filmy/rusofobiya-istoriya-nenavisti/rusofobiya-istoriya-nenavisti_3.mp4
通往独立的道路,https://cdnv.rt.com/doc-files/filmy/lnr-put-k-nezavisimosti/lnr-put-k-nezavisimosti_1.mp4
军事行动问题,https://cdnv.rt.com/doc-files/filmy/voennaya-operaciya-voprosi-i-otveti/voennaya-operaciya-voprosi-i-otveti_3.mp4
军事行动剧院,https://cdnv.rt.com/doc-files/filmy/teatr-voennih-dejstvij/teatr-voennih-dejstvij_3.mp4
азовстал。解放,https://cdnv.rt.com/doc-files/filmy/azovstal-osvobozhdenie/azovstal-osvobozhdenie_3.mp4
第二次世界大战的领导人,https://cdnv.rt.com/doc-files/filmy/bolshaya-trojka-lideri-vtoroj-mirovoj/bolshaya-trojka-lideri-vtoroj-mirovoj_3.mp4
马里乌波尔。回归,https://cdnv.rt.com/doc-files/filmy/mariupol-vozvrashhenie/mariupol-vozvrashhenie_3.mp4
刚果望族生活在贫困中,https://cdnv.russiatoday.com/rtd-files/films/the-congo-dandies/the-congo-dandies_1.mp4
马里乌波尔的行动,https://cdnv.rt.com/doc-files/filmy/mariupolskij-kotyol-pered-shturmom/mariupolskij-kotyol-pered-shturmom_1.mp4
马里乌波尔之战,https://cdnv.rt.com/doc-files/filmy/bitva-za-mariupol-osvobozhdenie-goroda/bitva-za-mariupol-osvobozhdenie-goroda_3.mp4
顿巴斯,https://cdnv.rt.com/doc-files/filmy/donbass-leto-2014/donbass-leto-2014_3.mp4
金砖国家电视台,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
马里乌波尔解放,https://cdnv.rt.com/doc-files/filmy/vizhivshie-istorii-iz-osvobozhdyonnogo-mariupolya/vizhivshie-istorii-iz-osvobozhdyonnogo-mariupolya_3.mp4
为顿涅茨克机场而战,https://cdnv.rt.com/doc-files/filmy/boi-za-aeroport-donecka-posledni/boi-za-aeroport-donecka-posledni_1.mp4
意识形态战争,https://cdnv.rt.com/doc-files/filmy/aleksandr-hodakovskij---ob-osvobozhdenii/aleksandr-hodakovskij---ob-osvobozhdenii_3.mp4
这里是中国1,https://cdnv.rt.com/doc-files/filmy/pobedit-bednost-opit-kitaya/pobedit-bednost-opit-kitaya_1.mp4
这里是中国2,https://cdnv.rt.com/doc-files/filmy/sovremennij-kitaj-mezhdu-gorodom-i/sovremennij-kitaj-mezhdu-gorodom-i_1.mp4
😁😂😎,#genre#
岛国末日生存游戏,https://vd3.bdstatic.com/mda-nfefqdfv15pf5vup/sc/cae_h264/1655292964274081968/mda-nfefqdfv15pf5vup.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666247935-0-0-bef9f47232ca4c5bfe15a2b85844dff1&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0535698717&vid=1373455815919040944&abtest=104959_1&klogid=0535698717
哥斯拉毁灭东京,https://vd2.bdstatic.com/mda-ngucjuydws2fd7ae/sc/cae_h264/1659086201674226933/mda-ngucjuydws2fd7ae.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1666287923-0-0-0f80ee3460356726e17cd3e6e1ba8800&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0923421023&vid=12847450809790275073&abtest=104959_2&klogid=0923421023

A.60万日军沦为俘虏,https://vd4.bdstatic.com/mda-nh2ehwun7n624hvw/sc/cae_h264/1659524723174102304/mda-nh2ehwun7n624hvw.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248290-0-0-989e6f3191a97ec13985cf5e58ead1f6&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0890578245&vid=8006838544118634015&abtest=104959_1&klogid=0890578245
B.日本人的噩梦,https://vd3.bdstatic.com/mda-nh2fpdasd88ivkx9/720p/h264/1659524693733916043/mda-nh2fpdasd88ivkx9.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1666288079-0-0-9736fd0a1033db1899dab6b7f3ed1079&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1079559497&vid=15535975653560617797&abtest=104959_2&klogid=1079559497
C.不愧是战斗民族,https://vd2.bdstatic.com/mda-nh2ehz27usa063jk/sc/cae_h264/1659525233541266899/mda-nh2ehz27usa063jk.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1666288129-0-0-ed3c3ee85d70a91932dcf7b34b1ecc97&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1129275702&vid=11139781193732259776&abtest=104959_2&klogid=1129275702
日军的最惨败仗,https://vd3.bdstatic.com/mda-nhphmgf3augwudwc/sc/cae_h264/1661391799462993004/mda-nhphmgf3augwudwc.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1666288203-0-0-a912c50b833d53fe68735537769feb55&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1203847148&vid=4319842518330699854&abtest=104959_2&klogid=1203847148
鬼子被困孤岛,https://vd2.bdstatic.com/mda-nhphmmx0pbsd918y/sc/cae_h264/1661345393973381310/mda-nhphmmx0pbsd918y.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248409-0-0-5b4c9e81a31f3d6e4744c356fd86ee9d&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1009823699&vid=6899848997344278606&abtest=104959_1&klogid=1009823699
我们的喜剧片,https://vd2.bdstatic.com/mda-nhpk23em440kfxb0/sc/cae_h264/1661359177736100632/mda-nhpk23em440kfxb0.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248450-0-0-dc4a9f353a205d2a697e97d3e9346463&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1050669932&vid=8301576058904599509&abtest=104959_1&klogid=1050669932
10万日军全灭,https://vd2.bdstatic.com/mda-nhrfsb0ddkxkv2a5/sc/cae_h264/1661513273729945609/mda-nhrfsb0ddkxkv2a5.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248490-0-0-88e47b20fdc20b8cfd2b9c3eb6980e2e&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1090187889&vid=6767192918847637469&abtest=104959_1&klogid=1090187889
日本大战俄国1,https://vd4.bdstatic.com/mda-nhrfs5sjvad5kjhe/sc/cae_h264/1661513591105581579/mda-nhrfs5sjvad5kjhe.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248490-0-0-1b7200269a4fece44568f04ff8f5fe41&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1090666390&vid=11993620627434128325&abtest=104959_1&klogid=1090666390
日本大战俄国2,https://vd2.bdstatic.com/mda-nhs3338566028k86/sc/cae_h264/1661567359007688919/mda-nhs3338566028k86.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248491-0-0-61ff7737481eedcc144f2bef4d7f8fdf&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1091397859&vid=16153009109059707393&abtest=104959_1&klogid=1091397859
鬼子最大的战舰,https://vd2.bdstatic.com/mda-nhv52hft375y8xrd/sc/cae_h264/1661832843040711106/mda-nhv52hft375y8xrd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1666288316-0-0-18465efff6c87d300a13cb2176b19fe9&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1316406957&vid=2390428364177394906&abtest=104959_2&klogid=1316406957
死了直接喂王八,https://vd2.bdstatic.com/mda-nhv52m0fa0imj9zi/sc/cae_h264/1661833153631667840/mda-nhv52m0fa0imj9zi.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248585-0-0-9f3dead7675d5d455053e1052a32ad43&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1185885664&vid=11362901412757191886&abtest=104959_1&klogid=1185885664
永不沉没的战舰,https://vd2.bdstatic.com/mda-nhv52rfb3mtp6suv/sc/cae_h264/1661834087174005580/mda-nhv52rfb3mtp6suv.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248586-0-0-d6d2daa016120ecec0d9a19b8df9beb4&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1186522158&vid=3650655058622985986&abtest=104959_1&klogid=1186522158

鬼子的作死之路1,https://vd4.bdstatic.com/mda-ni7fjv3vad7sgxzi/sc/cae_h264/1662636313614670081/mda-ni7fjv3vad7sgxzi.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248679-0-0-4931db597e19204074bf04a9b2f153d2&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1278958114&vid=1694539891562323438&abtest=104959_1&klogid=1278958114
鬼子的作死之路2,https://vd3.bdstatic.com/mda-ni7fk0n4kehayqi5/sc/cae_h264/1662636556902137225/mda-ni7fk0n4kehayqi5.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248679-0-0-a35a72948b083c2d9b802c5ff2e737c8&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1279574172&vid=10488935653110106967&abtest=104959_1&klogid=1279574172
鬼子的作死之路3,https://vd2.bdstatic.com/mda-ni8dhsqf2bay6p6b/sc/cae_h264/1662717429564811373/mda-ni8dhsqf2bay6p6b.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248680-0-0-b99937afca7051b920daac6c8dc7b566&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1280119135&vid=10909581507438250936&abtest=104959_1&klogid=1280119135
日本投降后,https://vd3.bdstatic.com/mda-ni94drmzny7zuufh/haokan_t/dash/1662896179410043535/mda-ni94drmzny7zuufh-1.mp4
羞辱天蝗1,https://vd4.bdstatic.com/mda-nic5d6ptxavba5ri/sc/cae_h264/1663041738711413123/mda-nic5d6ptxavba5ri.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248726-0-0-bf315d43ad9edaf0a19e6f230f707a2b&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1326093269&vid=9545153307846837605&abtest=104959_1&klogid=1326093269
羞辱天蝗2, https://vd3.bdstatic.com/mda-ni949n8pgwf2q85u/sc/cae_h264/1662865340173558933/mda-ni949n8pgwf2q85u.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1666288431-0-0-6e8ea8c9fd96652dbb7262fe45d3047c&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1431937157&vid=3004607404299299281&abtest=104959_2&klogid=1431937157





阿鬼从军1,https://vd4.bdstatic.com/mda-nishqs0uksdfx6j4/sc/cae_h264/1664282923287425578/mda-nishqs0uksdfx6j4.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248915-0-0-05e41a3f3b450fc044a3e1de75d86b49&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1515223806&vid=3009400994871611718&abtest=104959_1&klogid=1515223806
阿鬼从军2,https://vd2.bdstatic.com/mda-nishr6fx4nujgs6y/sc/cae_h264/1664283689981768313/mda-nishr6fx4nujgs6y.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248916-0-0-35411911ee9c57cd6d5f559a32f75ce6&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1516324372&vid=2522497711061901919&abtest=104959_1&klogid=1516324372
阿鬼从军3,https://vd4.bdstatic.com/mda-nishr56qufcfu6bt/sc/cae_h264/1664284256145536723/mda-nishr56qufcfu6bt.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666248917-0-0-93a772a3b8cf6af6da12586e421070e0&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1517460590&vid=4885280443283448515&abtest=104959_1&klogid=1517460590
鬼子自杀神器1,https://vd4.bdstatic.com/mda-njdj8dd0v3ruxcud/sc/cae_h264/1665755234721445004/mda-njdj8dd0v3ruxcud.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666249034-0-0-d6e8d14eb8572068ef66840b7bf5c156&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1634856411&vid=8619951779930493208&abtest=104959_1&klogid=1634856411
鬼子自杀神器2,https://vd3.bdstatic.com/mda-njdj8h56idq3kicd/sc/cae_h264/1665755748060523496/mda-njdj8h56idq3kicd.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666249035-0-0-ba2b5bd40991115da3c4e4d7be8f267f&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1635421423&vid=5971321753399267737&abtest=104959_1&klogid=1635421423
鬼子自杀神器3,https://vd3.bdstatic.com/mda-njehmff800y10cpk/sc/cae_h264/1665837539517784565/mda-njehmff800y10cpk.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1666249036-0-0-5f551353bddd102151a5b0a54789ab80&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1636439606&vid=8062779665401088004&abtest=104959_1&klogid=1636439606
25568e3a5a5f276e7e&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=2091311884&vid=5888975795778479685&abtest=104959_1&klogid=2091311884

4K专区,#genre#
CCTV-4K 超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8 
CCTV-4K 超高清,http://open.live-web.timetv.cn/live03/cctv4k.m3u8 
CCTV-4K 超高清,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233400/1.m3u8 
CCTV-4K 超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8?zzhongd
CCTV-4K 超高清,http://open.live-web.timetv.cn/live03/cctv4k.m3u8
CCTV-4K 超高清,http://39.135.55.72:6610/PLTV/88888888/224/3221226998/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV-4K 超高清,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233400/index.m3u8
CCTV-4K 超高清,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233454/index.m3u8
CCTV-8K,http://117.148.129.93:80/PLTV/88888888/224/3221233350/1.m3u8
CCTV-8K,http://117.148.179.148/PLTV/88888888/224/3221233350/1.m3u8 
CCTV-8K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233454/index.m3u8 
CCTV-8K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233413/1.m3u8 
CCTV-8K,http://117.148.179.146/PLTV/88888888/224/3221233413/index.m3u8
CCTV-8K,http://117.148.179.148:80/PLTV/88888888/224/3221233350/1.m3u8
CCTV-8K,http://117.148.179.157/PLTV/88888888/224/3221233413/index.m3u8
CCTV-8K,http://117.148.179.157/PLTV/88888888/224/3221233439/index.m3u8
CCTV-8K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233413/index.m3u8
爱上4K,http://111.20.33.93/PLTV/88888893/224/3221226352/index.m3u8
爱上4K,http://111.20.33.93/TVOD/88888893/224/3221226352/index.m3u8 
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8 
纯享4K,http://39.135.138.58:18890/PLTV/88888888/224/3221225786/index.m3u8
纯享4K,http://39.135.138.59:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
欢笑剧场4K,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8 
欢笑剧场4K,http://111.20.33.70/PLTV/88888893/224/3221226582/index.m3u8 
欢笑剧场4K,http://111.20.33.82:80/PLTV/88888893/224/3221226582/index.m3u8?icpid=88888893&from=1&hms_devid=844 
欢笑剧场4K,http://112.17.40.218:80/PLTV/88888888/224/3221230739/1.m3u8 
欢笑剧场4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230739/index.m3u8 
东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
欧美影院,http://cache.ott.fifalive.itv.cmvideo.cn:80/7185203501769528108/index.m3u8?channel-id=wasusyt&Contentid=7185203501769528108&livemode=1&stbId=no
亚洲影院,http://cache.ott.fifalive.itv.cmvideo.cn:80/5841816227539527643/index.m3u8?channel-id=wasusyt&Contentid=5841816227539527643&livemode=1&stbId=no
Y+,http://live.aikan.miguvideo.com:80/PLTV/88888888/224/3221230226/index.m3u8
HBO2,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
测试,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
4K超高清电影,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/emdy4k_8000.m3u8 
影院,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000003000004748/index.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=no 
4K修复,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221228141/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3 
华数,http://125.210.152.19:9090/live/hzgq-hsfwgq-h264.m3u8
湖南电影,http://124.232.231.246:6610/000000001001/201600020005/index.m3u8?A=&IASHttpSessionId=OTT
北京IPTV4K,http://39.134.134.85/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/index.m3u8?servicetype=1&amp;icpid=&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;GuardEncType=2&amp;accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBO3%2B2%2FLci77HWE%2FMDUdCEgEA%3D%3D%3A20211105223205%2C10000100000000050000000003887500%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND 
北京IPTV4K,http://39.134.134.85/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBO3%2B2%2FLci77HWE%2FMDUdCEgEA%3D%3D%3A20211105223205%2C10000100000000050000000003887500%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND  
苏州4K,http://1972762443.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=TsoAAKTAB9juCfgW&secondToken=secondToken%3Aquo0xZnAeUUm47BcklXb7ffCum8&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://3740480834.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=wIgAANH1UieYTeIW&secondToken=secondToken%3AlDV9er1_pa4JZ7B_HTFDHqOPHaI&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://3740480837.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=VooAANf18QP9F-QW&secondToken=secondToken%3AMc0mRObNpYc8gL7T_KxOb7N02NI&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://3740480837.cloudvdn.com/a.m3u8?domain=liveshowbak2.kan0512.com&player=X7wAAPMizr_MF-gW&secondToken=secondToken%3A08GykFLGXy4k9xKOwtRpMVC8WOU&streamid=ksz-norecord%3Aksz-norecord%2Fcsztv4k_4k&v3=1 
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8  
苏州4K,http://liveshowbak2.kan0512.com/norecord/csztv4k_4k.m3u8 

神曲,#genre#

Phut Hon魔性洗脑,https://vd3.bdstatic.com/mda-nh56rkczv3arkanw/720p/h264/1659761285009920840/mda-nh56rkczv3arkanw.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1660822166-0-0-d485d5240ecece8f456d2ed069ddb1bb&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3566853817&vid=16531175965604536324&abtest=103742_2-103579_2&klogid=3566853817

lendo calendo,https://vd3.bdstatic.com/mda-nh959yhexwjm6b9g/haokan_t/dash/1660692144399834719/mda-nh959yhexwjm6b9g.mpd&selected_id=1

Free Loop,https://vd3.bdstatic.com/mda-nha1fyfya4e8275c/haokan_t/dash/1660505034164238256/mda-nha1fyfya4e8275c.mpd&selected_id=1

疯狂青蛙Axel F,https://vd2.bdstatic.com/mda-mbst4rp4sg2kjxjn/v1-cae/sc/mda-mbst4rp4sg2kjxjn.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1660822565-0-0-4236321c7bee8702945a55af97e4c625&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0365713894&vid=3200074234863462940&abtest=103742_2-103579_2&klogid=0365713894

Axel F原版,https://vd4.bdstatic.com/mda-kerirz78638dnj1f/hd/mda-kerirz78638dnj1f.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1660822621-0-0-66cfa54eae9e0e7fe540cde50334a719&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0421664870&vid=2253861104656610685&abtest=103742_2-103579_2&klogid=0421664870
Axel F小提琴版,https://vd4.bdstatic.com/mda-kf6whhw8tb9dzbqa/v1-cae/sc/mda-kf6whhw8tb9dzbqa.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1660822688-0-0-3212eab739f14f2cea3c38e4515314e1&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0487850894&vid=15980674800185208622&abtest=103742_2-103579_2&klogid=0487850894

《PPAP》太郎版,https://vd4.bdstatic.com/mda-jb9ncfwzc16n0zj5/sc/mda-jb9ncfwzc16n0zj5.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1660823242-0-0-2574ff5672678f981ff89f61d532ab47&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=1042768876&vid=10471557934874735748&abtest=103742_2-103579_2&klogid=1042768876


